# time_fs Evib_g_n0_eV Evib_g_n1_eV Evib_g_n2_eV Evib_g_n3_eV Evib_g_n4_eV Evib_e_n0_eV Evib_e_n1_eV Evib_e_n2_eV Evib_e_n3_eV Evib_e_n4_eV
2.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.645395840323881460e-03 2.108564545124914203e-05 1.821361143952615726e-07 7.919426430159499695e-10
2.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.026017562782614096e-03 2.197628771741303634e-05 2.333196907650863622e-07 1.458983004723541048e-09
3.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.270825482073762173e-03 1.642223854184344324e-05 1.812354156019734690e-07 1.464026093658671252e-09
3.250000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.333874435426636692e-03 6.942063389381229265e-06 4.853573463361450590e-08 4.147867758476756950e-10
3.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.327897477398951746e-03 2.094421111983921350e-06 7.812733856668267036e-10 5.975514635332930524e-11
3.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.355231146457430983e-03 3.198754956964702610e-06 2.332229384506157014e-08 1.457828505686613033e-10
4.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.390313432405730826e-03 4.462543275131671706e-06 3.301835102626424273e-08 1.354033058326207537e-10
4.250000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.384163957306222482e-03 4.541292538101068684e-06 3.297347532321195307e-08 1.301307790274829317e-10
4.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.453750499432837736e-03 6.772036408451778214e-06 3.676878039133738019e-08 1.290596509431167573e-10
4.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.848918245530604725e-03 1.514255012557335226e-05 1.083392079609359274e-07 3.955302101215524671e-10
5.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.676296884018188851e-03 3.266925993354896391e-05 3.353499235084351071e-07 2.292905123321965478e-09
5.250000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.713140734925311791e-03 5.324676722511841590e-05 5.968266969236972743e-07 4.399204423948794509e-09
5.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.545423299320412919e-03 6.230636008101420964e-05 5.986154933696323193e-07 3.457729772563054924e-09
5.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.895969359486509173e-03 5.423739512050408055e-05 3.875338145957191137e-07 1.617569909873280729e-09
6.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.837165795514994218e-03 3.886068588313461406e-05 2.377455949523281157e-07 9.866206507609861575e-10
6.250000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.712914363976396258e-03 2.728770839836322873e-05 1.906027085593255830e-07 8.835650020882224594e-10
6.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.852702027804348658e-03 2.216450627602643551e-05 1.852531552959568101e-07 7.714983666717688578e-10
6.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.335982707343710066e-03 2.076744248092782670e-05 2.003939027513035098e-07 1.039096072263586703e-09
7.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.999635336092167696e-03 1.843075634301531216e-05 1.760924824929751747e-07 1.228742101938525978e-09
7.250000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.631393090716307066e-03 1.314436907249175718e-05 7.424689920332049887e-08 4.234830677137987729e-10
7.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.128247127733375862e-03 9.838876449161020491e-06 1.867017499530221031e-08 1.634992687237376719e-11
7.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.482358537960182215e-03 1.250947303619665253e-05 7.041207251536015543e-08 3.819342102549876069e-10
8.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.674902926952646545e-03 1.622002337710354059e-05 1.150379819014017403e-07 5.590732274875292895e-10
8.250000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.674065560126146754e-03 1.645805609148969948e-05 1.240416120555278689e-07 4.613306774109577471e-10
8.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.584031754120593008e-03 1.740450991595672673e-05 1.160619322681857210e-07 5.111099279042359727e-10
8.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.718894685154925453e-03 2.539134427508775525e-05 1.455928286128446264e-07 4.412655920795165686e-10
9.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.395750876847786676e-03 4.406393744294290790e-05 3.549603598207804601e-07 1.679785750296991689e-09
9.250000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.061147664704935496e-02 7.090116166998087382e-05 7.402423325812876415e-07 5.172142577377145319e-09
9.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.196317788986756350e-02 9.172157447022381686e-05 9.483322759454587742e-07 6.201556294819808603e-09
9.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.292143592605882706e-02 9.123374337589584555e-05 7.480177439215460807e-07 3.657744378806316644e-09
1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.322019967746250642e-02 7.176685043341080321e-05 4.516577711296772733e-07 1.752091312637444020e-09
1.025000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.303955322305548441e-02 4.960045942819990350e-05 3.195495197866513846e-07 1.402955889739316486e-09
1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.284125445470160262e-02 3.542197862365137925e-05 2.737841612242956083e-07 1.190724487243399044e-09
1.075000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.301143382469583873e-02 2.896865113202442537e-05 2.503054907509378214e-07 1.067796646382718648e-09
1.100000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.362492433839182504e-02 2.605372056920557031e-05 2.284344573987415633e-07 1.343575586778430982e-09
1.125000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.449447088355264313e-02 2.306790847366914032e-05 1.539515339216884736e-07 8.149074535098491882e-10
1.150000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.537385023163024937e-02 2.095423922076007276e-05 7.384410734755410931e-08 1.042756186725867643e-10
1.175000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.608841821047289622e-02 2.404170451399618560e-05 1.122194151252178373e-07 4.232349513676497972e-10
1.200000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.652592944378557943e-02 3.040435858210189014e-05 2.022979596499247668e-07 1.021882086512841452e-09
1.225000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.660939583258468424e-02 3.274154726211505034e-05 2.400214031901661578e-07 1.027108189296144763e-09
1.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.638103128785955986e-02 3.162961822104333280e-05 2.374603351463637011e-07 9.279166286090969560e-10
1.275000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.612317108588551956e-02 3.577735979627887726e-05 2.176942141693789806e-07 9.353807074889888076e-10
1.300000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.628180147410543746e-02 5.156496664475420727e-05 3.242460647285027807e-07 1.002355194937662262e-09
1.325000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.714055558534766099e-02 7.936210026435261010e-05 7.061308541662388037e-07 4.039362364736548855e-09
1.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.853174068818051398e-02 1.097162577819252186e-04 1.144381744052680216e-06 7.788926226791687622e-09
1.375000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.989173124863144806e-02 1.235871248309987900e-04 1.162088516367969233e-06 6.731875636748043374e-09
1.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.064659185701758423e-02 1.103774192170597787e-04 7.906270083555386175e-07 3.390692291321799949e-09
1.425000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.062233155245885713e-02 8.172331791057974135e-05 5.044521775570827199e-07 1.984349992096323655e-09
1.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.015104205041122823e-02 5.679278790318060703e-05 4.031281114211325133e-07 1.838621382473604369e-09
1.475000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.979208624618899667e-02 4.259627500148993335e-05 3.432085185084958861e-07 1.379074305210359187e-09
1.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.992550256816388518e-02 3.582988537061931986e-05 2.989153878286226608e-07 1.460232631631691268e-09
1.525000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.056722943702247661e-02 3.211517441072088490e-05 2.431407300919650073e-07 1.352452720492810982e-09
1.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.148275034366758929e-02 2.992367662568685025e-05 1.525682389076066389e-07 4.775236015726405690e-10
1.575000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.238785551881839961e-02 3.212822649081442672e-05 1.373550371626065064e-07 3.475523561460430226e-10
1.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.304717232739933105e-02 4.001333269258800841e-05 2.433897055494894895e-07 1.093221372206159119e-09
1.625000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.328568249135239132e-02 4.668886237629312191e-05 3.322357039433643558e-07 1.641112974818958753e-09
1.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.303705362205932944e-02 4.648650032775174468e-05 3.545249682781904448e-07 1.366153961151088352e-09
1.675000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.246308218840543589e-02 4.562240326741833743e-05 3.240485867628914993e-07 1.435180524215747128e-09
1.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.199307200098311529e-02 5.428566054200125655e-05 3.151741533401373689e-07 1.108169295051473974e-09
1.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.211246185542339523e-02 7.654599657660798645e-05 5.456049008599223556e-07 2.144680294043906031e-09
1.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.299294492255347239e-02 1.084704004832313180e-04 1.045839064386563013e-06 6.599189614783632587e-09
1.775000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.429266637908323104e-02 1.351793536068813259e-04 1.378748605610692812e-06 8.859368617828869100e-09
1.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.534524529946150656e-02 1.376610044098876252e-04 1.165688578266802866e-06 6.033417159647334648e-09
1.825000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.562187680899754433e-02 1.136054120963464887e-04 7.451625412968080105e-07 2.882885942098419765e-09
1.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.510917627162082000e-02 8.146613563107461787e-05 5.318349164200951591e-07 2.297097725137744966e-09
1.875000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.429043071513175070e-02 5.800662360337564361e-05 4.415471795068033347e-07 1.937958649812952729e-09
1.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.375461667664684196e-02 4.493751787058620383e-05 3.636641326071630325e-07 1.490071718515064405e-09
1.925000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.380086044306086238e-02 3.761563006072641597e-05 3.021321890160477464e-07 1.643400498622361384e-09
1.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.435542165576340054e-02 3.321111851620358289e-05 2.174299630946535300e-07 9.839506934916287013e-10
1.975000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.514340476647185588e-02 3.279440211233629224e-05 1.453706088187634536e-07 3.327935829167001745e-10
2.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.586153754876572078e-02 3.953013044547948053e-05 2.092002659423015774e-07 7.380539616566292623e-10
2.025000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.624484790689836713e-02 5.031430189038359522e-05 3.475221170454233404e-07 1.760443614506114080e-09
2.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.610701839954339062e-02 5.560635379675794518e-05 4.187704893087827482e-07 1.877174463881138110e-09
2.075000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.544018288603158706e-02 5.362807317524514880e-05 4.119579069232316790e-07 1.637684564785898404e-09
2.100000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.452173420867078193e-02 5.423889030345521766e-05 3.525859904334401213e-07 1.602027196507057433e-09
2.125000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.385823796175786174e-02 6.632280462809283898e-05 3.967323624559503956e-07 1.182483337224810518e-09
2.150000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.388862027451580869e-02 9.099097123429341022e-05 7.442077774746629180e-07 3.737368067719449169e-09
2.175000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.463488733326051408e-02 1.208540406860743880e-04 1.233777214082337405e-06 8.006039835406961677e-09
2.200000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.561486001347202182e-02 1.387914291993658602e-04 1.351232760058378692e-06 8.145167867000761108e-09
2.225000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.614448702916253794e-02 1.301998142940048156e-04 9.930124888023378195e-07 4.538422671677031177e-09
2.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.582777989945345479e-02 1.011937788333656707e-04 6.464469903538295461e-07 2.464663194546963427e-09
2.275000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.484093052379929625e-02 7.156450651587567774e-05 5.033985830689343631e-07 2.353757202316429436e-09
2.300000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.376140725058534936e-02 5.166721204530281696e-05 4.058542248664036058e-07 1.642705762737758282e-09
2.325000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.311320935903445756e-02 3.935662466316234279e-05 3.212907108451160803e-07 1.512594859808253520e-09
2.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.306037109769798477e-02 3.117738685095779882e-05 2.426859159948866406e-07 1.340289521208858976e-09
2.375000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.344665588491731678e-02 2.679310888353255704e-05 1.433706556229588379e-07 4.775134388391736666e-10
2.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.399012770198379746e-02 2.927907336650284356e-05 1.246472842213657500e-07 2.732836283449798226e-10
2.425000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.440311192492856940e-02 4.023106623732457997e-05 2.570788453644693459e-07 1.196611991395778817e-09
2.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.443030817822021417e-02 5.216944295086677638e-05 3.947874153086985602e-07 2.062833691566013887e-09
2.475000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.391273240110578652e-02 5.548143349024301603e-05 4.337209578310729665e-07 1.745339449857361516e-09
2.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.290886870426745922e-02 5.263116850384908950e-05 3.871927475763322027e-07 1.751273813814187818e-09
2.525000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.176625576651793070e-02 5.448651106423854260e-05 3.265656666851233870e-07 1.241680487063397061e-09
2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.099185879535251514e-02 6.726497394293781229e-05 4.489197134723499780e-07 1.550712594858906142e-09
2.575000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.092349520462544535e-02 8.978340947184872546e-05 8.403772349567206800e-07 4.920073883588016122e-09
2.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.143966707785906894e-02 1.129792307243349185e-04 1.188863117625517629e-06 7.700110399598546005e-09
2.625000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.198523559461751722e-02 1.208565306769439942e-04 1.096665054122012016e-06 6.156675438853637103e-09
2.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.195246804541156962e-02 1.054703237461788366e-04 7.358174289033755883e-07 2.912182179737483852e-09
2.675000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.113695402364842296e-02 7.810043738729211666e-05 5.100927456642891244e-07 2.170847190120509357e-09
2.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.987502205406122338e-02 5.434857890096860688e-05 4.020448036599596572e-07 1.861954318444192359e-09
2.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.873804748408594914e-02 3.793894812112549620e-05 3.035915296233442200e-07 1.218735128811223680e-09
2.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.809978189234807619e-02 2.625680591848418054e-05 2.239587176997644172e-07 1.246425627143135898e-09
2.775000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.797896326966156796e-02 1.830452943107304767e-05 1.333021441267216125e-07 7.207888115122274245e-10
2.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.818012411896142988e-02 1.562865476566328195e-05 5.440928024045412251e-08 7.831082665156349690e-11
2.825000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.846338330748901330e-02 2.186983695385887269e-05 1.097208302499391194e-07 4.130268258077934023e-10
2.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.859551963700376009e-02 3.576207619322367400e-05 2.745294970952443409e-07 1.600699648744614822e-09
