# time_fs P_g_n0 P_g_n1 P_g_n2 P_g_n3 P_g_n4 P_e_n0 P_e_n1 P_e_n2 P_e_n3 P_e_n4
1.315000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.646383148117780859e-01 3.532862183043519039e-02 3.297527716859208218e-05 8.779548099544990855e-08 2.851771933379461056e-10
1.317500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.638172361637664665e-01 3.614922527167001298e-02 3.345973109921533299e-05 7.869458823412217502e-08 1.389154367294062346e-10
1.320000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.640415737969028065e-01 3.590842181315836990e-02 4.971419913667198790e-05 2.888629474037670040e-07 1.327893485795103961e-09
1.322500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.640948484781309835e-01 3.582815912593194374e-02 7.648233098387342377e-05 5.076195329292071455e-07 2.445459497575511080e-09
1.325000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.621247348446343439e-01 3.776316713667143832e-02 1.114515588173339193e-04 6.439577569714920145e-07 2.502160679144638276e-09
1.327500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.572326163200838289e-01 4.261282132263417843e-02 1.537514823882849013e-04 8.079577351496203557e-07 2.917199649707224085e-09
1.330000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.505601150935677479e-01 4.924701087499815111e-02 1.918930840024981005e-04 9.768142666492109302e-07 4.133205482749076207e-09
1.332500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.446893295429892312e-01 5.509921859313132719e-02 2.104643097650360463e-04 9.841544426203308800e-07 3.399713283495211736e-09
1.335000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.417203922832080298e-01 5.808026293349953517e-02 1.984401084909170735e-04 9.018514318844491406e-07 2.823410623326524354e-09
1.337500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.417149703809106764e-01 5.812989350594935378e-02 1.542922561553848463e-04 8.403368797361406384e-07 3.520146821134416986e-09
1.340000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.428728117206539583e-01 5.703056881584775417e-02 9.598509411639738432e-05 6.313627345601446101e-07 3.006691220872865530e-09
1.342500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.431080455758560355e-01 5.684159305407221474e-02 5.006393482153802791e-05 2.960783897883724424e-07 1.356904498145121019e-09
1.345000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.414656286231630755e-01 5.850599817738461050e-02 2.829627122418612050e-05 7.681736891541434433e-08 1.109015862345199312e-10
1.347500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.382628099290850621e-01 6.170709766693972809e-02 3.001758096335304169e-05 7.462430239548809124e-08 1.987526320871186938e-10
1.350000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.342810190985026964e-01 6.566873662278019386e-02 5.001488976712920319e-05 2.286443629999717426e-07 7.446308212501447104e-10
1.352500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.301799819090719179e-01 6.974905175911849664e-02 7.059112834512240109e-05 3.737391258439765472e-07 1.464382026631473228e-09
1.355000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.266621911611152562e-01 7.326319548761460465e-02 7.428826863085013967e-05 3.238057373257941039e-07 1.276945537342516645e-09
1.357500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.246563299013554893e-01 7.527337237498303579e-02 7.010433437737735433e-05 1.931279131966353728e-07 2.614144508350541331e-10
1.360000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.247042396308394752e-01 7.521544684489782362e-02 7.998530140169591977e-05 3.272756348204261544e-07 9.472687659641608499e-10
1.362500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.260114491665857317e-01 7.388013152413815121e-02 1.077635368420420031e-04 6.529395986707564903e-07 2.832877891861218988e-09
1.365000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.264254179479908258e-01 7.342953354147396805e-02 1.441813957349639031e-04 8.634496640752813416e-07 3.665178669339232848e-09
1.367500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.237985213593991052e-01 7.601506676888875047e-02 1.854131243797739448e-04 9.953336169542239022e-07 3.413756426476676734e-09
1.370000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.177559870787959095e-01 8.201543804985111930e-02 2.273799059325639304e-04 1.190356236762613969e-06 4.609225097144267197e-09
1.372500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.103196280547558583e-01 8.942064832873343472e-02 2.584074292619629922e-04 1.311040626945360145e-06 5.146663927238897193e-09
1.375000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.046374858358159354e-01 9.509665317675529417e-02 2.646281805773321007e-04 1.228950396268184882e-06 3.856496454914052726e-09
1.377500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.026994469817000155e-01 9.706506502324289964e-02 2.343468920288171271e-04 1.137143992730674978e-06 3.959076847523074420e-09
1.380000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.039705223648728527e-01 9.585753692044897412e-02 1.709291202246957344e-04 1.007348444324103655e-06 4.246050476939472578e-09
1.382500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.060795819849586374e-01 9.381806316164384429e-02 1.017149692582050238e-04 6.369894851849275943e-07 2.894695802778236890e-09
1.385000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.067376035232767029e-01 9.320639886707038357e-02 5.575572386078272644e-05 2.411560816469440137e-07 7.297508603364933436e-10
1.387500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.050693730828598405e-01 9.488854800350436658e-02 4.197820569319127705e-05 1.006022351839097873e-07 1.057482733355764743e-10
1.390000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.014964723239371480e-01 9.844738848896505967e-02 5.591932935989903184e-05 2.191686881183371749e-07 6.890901177199511525e-10
1.392500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.969284387801542691e-01 1.029866134861427973e-01 8.450225090114890875e-05 4.439576495092131871e-07 1.525193051158143975e-09
1.395000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.924040330931524156e-01 1.074902495561187860e-01 1.051698663058187429e-04 5.452648737262968131e-07 2.219590177209950151e-09
1.397500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.892010427427807784e-01 1.106899960052886711e-01 1.085414995693785708e-04 4.185291948377937939e-07 1.223207625981763325e-09
1.400000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.885077486766645993e-01 1.113792698489187993e-01 1.125999214739788510e-04 3.808520286236273426e-07 7.009555779475418554e-10
1.402500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.904138923711201192e-01 1.094509965591221462e-01 1.344245950629089812e-04 6.840658978253117429e-07 2.408838262564843300e-09
1.405000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.932433537655015687e-01 1.065871278479038620e-01 1.684971241359923481e-04 1.016874572414041815e-06 4.387928985609775308e-09
1.407500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.942568079154196159e-01 1.055376103425803708e-01 2.044269820046417849e-04 1.150452357399576896e-06 4.307680958385819376e-09
1.410000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.914851533505496750e-01 1.082731683727337496e-01 2.404068042850819771e-04 1.267106279575572570e-06 4.366194783722278417e-09
1.412500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.853464014628765755e-01 1.143788662002392098e-01 2.732866418363300411e-04 1.440003479101484497e-06 5.691611719723567576e-09
1.415000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.786559746263677972e-01 1.210487867574320670e-01 2.937746044417607590e-04 1.458912469546392091e-06 5.099332389794119817e-09
1.417500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.747436927768545978e-01 1.249671456081740128e-01 2.878110863973145543e-04 1.346249722769197474e-06 4.278894383918651899e-09
1.420000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.750525806727218470e-01 1.247029876016118727e-01 2.431423165900945915e-04 1.284692232848952478e-06 4.716886178860079537e-09
1.422500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.782612624333873130e-01 1.215681794033685592e-01 1.695083684279180742e-04 1.045253338521609564e-06 4.541520229573309468e-09
1.425000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.815913973447870866e-01 1.183082933847124790e-01 9.974852355275188698e-05 5.584444011001371281e-07 2.302588412483259640e-09
1.427500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.828823802043110902e-01 1.170573835746778479e-01 6.003560605357003094e-05 2.003098580013710414e-07 3.051415621228804226e-10
1.430000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.815799821359452393e-01 1.183653539105949948e-01 5.449870546756012098e-05 1.648345154117082992e-07 4.135183630215822302e-10
1.432500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.783054544035224787e-01 1.216190685523292347e-01 7.512258863154680174e-05 3.533938282828145397e-07 1.061730066468436038e-09
1.435000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.741355599628162221e-01 1.257588853785854832e-01 1.049832322181437698e-04 5.692841184144335097e-07 2.142303943554594143e-09
1.437500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.704417275020028821e-01 1.294333250798095636e-01 1.243505742042449297e-04 5.946104076835887776e-07 2.233617833705987972e-09
1.440000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.688206419729664898e-01 1.310453713252419661e-01 1.335029671085099709e-04 4.826434489350289766e-07 1.091276448774110562e-09
1.442500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.703363343594399115e-01 1.295125937836887065e-01 1.504480142404254826e-04 6.222209226341650230e-07 1.621750879121708828e-09
1.445000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.744374291511716191e-01 1.253818087152923089e-01 1.797472735737719925e-04 1.010829445926132171e-06 4.030558372383060365e-09
1.447500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.787706871588092383e-01 1.210188129386478295e-01 2.092551723645376968e-04 1.239589555225783062e-06 5.140664918410638530e-09
1.450000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.804561623123421388e-01 1.193089485981784353e-01 2.336082870386749233e-04 1.276413420988966603e-06 4.389062320364993585e-09
1.452500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.780729612452036204e-01 1.216692546699543465e-01 2.564189862326236272e-04 1.360118474438831679e-06 4.980177328144171035e-09
1.455000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.728939496350665017e-01 1.268270120093765441e-01 2.775815551850741806e-04 1.451388920494220671e-06 5.411493823990825046e-09
1.457500000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.682279063143809594e-01 1.314815465681712925e-01 2.891506907747129376e-04 1.391890402880056731e-06 4.536312496849616042e-09
1.460000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.670941212845462154e-01 1.326300356686901660e-01 2.745008986145533241e-04 1.337734951512545528e-06 4.413239983281461334e-09
